gate_id,pair_id,cell_id,triad_candidate_id,triad_signature,source_matter_row_allowed,source_subbucket,entry_face_id,entry_state,entry_bits,exit_face_id,exit_state,exit_bits,entry_vertices,exit_vertices,entry_edges,exit_edges,complementary,vertex_disjoint,edge_disjoint,provenance_pass,physical_scale_status,material_status,species_score_status,acoustic_dependency,starbreaker_dependency
CELL_QP093A-0189_GATE_111_TO_000,CELL_QP093A-0189_PAIR_000_111,CELL_QP093A-0189,QP093A-0189,3+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0189_f_+++,+++,111,CELL_QP093A-0189_f_---,---,000,CELL_QP093A-0189_v_+x;CELL_QP093A-0189_v_+y;CELL_QP093A-0189_v_+z,CELL_QP093A-0189_v_-x;CELL_QP093A-0189_v_-y;CELL_QP093A-0189_v_-z,CELL_QP093A-0189_e_+x_+y;CELL_QP093A-0189_e_+x_+z;CELL_QP093A-0189_e_+y_+z,CELL_QP093A-0189_e_-x_-y;CELL_QP093A-0189_e_-x_-z;CELL_QP093A-0189_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0190_GATE_000_TO_111,CELL_QP093A-0190_PAIR_000_111,CELL_QP093A-0190,QP093A-0190,3+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0190_f_---,---,000,CELL_QP093A-0190_f_+++,+++,111,CELL_QP093A-0190_v_-x;CELL_QP093A-0190_v_-y;CELL_QP093A-0190_v_-z,CELL_QP093A-0190_v_+x;CELL_QP093A-0190_v_+y;CELL_QP093A-0190_v_+z,CELL_QP093A-0190_e_-x_-y;CELL_QP093A-0190_e_-x_-z;CELL_QP093A-0190_e_-y_-z,CELL_QP093A-0190_e_+x_+y;CELL_QP093A-0190_e_+x_+z;CELL_QP093A-0190_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0190_GATE_001_TO_110,CELL_QP093A-0190_PAIR_001_110,CELL_QP093A-0190,QP093A-0190,3+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0190_f_--+,--+,001,CELL_QP093A-0190_f_++-,++-,110,CELL_QP093A-0190_v_+z;CELL_QP093A-0190_v_-x;CELL_QP093A-0190_v_-y,CELL_QP093A-0190_v_+x;CELL_QP093A-0190_v_+y;CELL_QP093A-0190_v_-z,CELL_QP093A-0190_e_-x_+z;CELL_QP093A-0190_e_-x_-y;CELL_QP093A-0190_e_-y_+z,CELL_QP093A-0190_e_+x_+y;CELL_QP093A-0190_e_+x_-z;CELL_QP093A-0190_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0190_GATE_010_TO_101,CELL_QP093A-0190_PAIR_010_101,CELL_QP093A-0190,QP093A-0190,3+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0190_f_-+-,-+-,010,CELL_QP093A-0190_f_+-+,+-+,101,CELL_QP093A-0190_v_+y;CELL_QP093A-0190_v_-x;CELL_QP093A-0190_v_-z,CELL_QP093A-0190_v_+x;CELL_QP093A-0190_v_+z;CELL_QP093A-0190_v_-y,CELL_QP093A-0190_e_+y_-z;CELL_QP093A-0190_e_-x_+y;CELL_QP093A-0190_e_-x_-z,CELL_QP093A-0190_e_+x_+z;CELL_QP093A-0190_e_+x_-y;CELL_QP093A-0190_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0190_GATE_011_TO_100,CELL_QP093A-0190_PAIR_011_100,CELL_QP093A-0190,QP093A-0190,3+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0190_f_-++,-++,011,CELL_QP093A-0190_f_+--,+--,100,CELL_QP093A-0190_v_+y;CELL_QP093A-0190_v_+z;CELL_QP093A-0190_v_-x,CELL_QP093A-0190_v_+x;CELL_QP093A-0190_v_-y;CELL_QP093A-0190_v_-z,CELL_QP093A-0190_e_+y_+z;CELL_QP093A-0190_e_-x_+y;CELL_QP093A-0190_e_-x_+z,CELL_QP093A-0190_e_+x_-y;CELL_QP093A-0190_e_+x_-z;CELL_QP093A-0190_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0190_GATE_100_TO_011,CELL_QP093A-0190_PAIR_011_100,CELL_QP093A-0190,QP093A-0190,3+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0190_f_+--,+--,100,CELL_QP093A-0190_f_-++,-++,011,CELL_QP093A-0190_v_+x;CELL_QP093A-0190_v_-y;CELL_QP093A-0190_v_-z,CELL_QP093A-0190_v_+y;CELL_QP093A-0190_v_+z;CELL_QP093A-0190_v_-x,CELL_QP093A-0190_e_+x_-y;CELL_QP093A-0190_e_+x_-z;CELL_QP093A-0190_e_-y_-z,CELL_QP093A-0190_e_+y_+z;CELL_QP093A-0190_e_-x_+y;CELL_QP093A-0190_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0190_GATE_101_TO_010,CELL_QP093A-0190_PAIR_010_101,CELL_QP093A-0190,QP093A-0190,3+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0190_f_+-+,+-+,101,CELL_QP093A-0190_f_-+-,-+-,010,CELL_QP093A-0190_v_+x;CELL_QP093A-0190_v_+z;CELL_QP093A-0190_v_-y,CELL_QP093A-0190_v_+y;CELL_QP093A-0190_v_-x;CELL_QP093A-0190_v_-z,CELL_QP093A-0190_e_+x_+z;CELL_QP093A-0190_e_+x_-y;CELL_QP093A-0190_e_-y_+z,CELL_QP093A-0190_e_+y_-z;CELL_QP093A-0190_e_-x_+y;CELL_QP093A-0190_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0190_GATE_110_TO_001,CELL_QP093A-0190_PAIR_001_110,CELL_QP093A-0190,QP093A-0190,3+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0190_f_++-,++-,110,CELL_QP093A-0190_f_--+,--+,001,CELL_QP093A-0190_v_+x;CELL_QP093A-0190_v_+y;CELL_QP093A-0190_v_-z,CELL_QP093A-0190_v_+z;CELL_QP093A-0190_v_-x;CELL_QP093A-0190_v_-y,CELL_QP093A-0190_e_+x_+y;CELL_QP093A-0190_e_+x_-z;CELL_QP093A-0190_e_+y_-z,CELL_QP093A-0190_e_-x_+z;CELL_QP093A-0190_e_-x_-y;CELL_QP093A-0190_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0190_GATE_111_TO_000,CELL_QP093A-0190_PAIR_000_111,CELL_QP093A-0190,QP093A-0190,3+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0190_f_+++,+++,111,CELL_QP093A-0190_f_---,---,000,CELL_QP093A-0190_v_+x;CELL_QP093A-0190_v_+y;CELL_QP093A-0190_v_+z,CELL_QP093A-0190_v_-x;CELL_QP093A-0190_v_-y;CELL_QP093A-0190_v_-z,CELL_QP093A-0190_e_+x_+y;CELL_QP093A-0190_e_+x_+z;CELL_QP093A-0190_e_+y_+z,CELL_QP093A-0190_e_-x_-y;CELL_QP093A-0190_e_-x_-z;CELL_QP093A-0190_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0191_GATE_000_TO_111,CELL_QP093A-0191_PAIR_000_111,CELL_QP093A-0191,QP093A-0191,3+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0191_f_---,---,000,CELL_QP093A-0191_f_+++,+++,111,CELL_QP093A-0191_v_-x;CELL_QP093A-0191_v_-y;CELL_QP093A-0191_v_-z,CELL_QP093A-0191_v_+x;CELL_QP093A-0191_v_+y;CELL_QP093A-0191_v_+z,CELL_QP093A-0191_e_-x_-y;CELL_QP093A-0191_e_-x_-z;CELL_QP093A-0191_e_-y_-z,CELL_QP093A-0191_e_+x_+y;CELL_QP093A-0191_e_+x_+z;CELL_QP093A-0191_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0191_GATE_001_TO_110,CELL_QP093A-0191_PAIR_001_110,CELL_QP093A-0191,QP093A-0191,3+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0191_f_--+,--+,001,CELL_QP093A-0191_f_++-,++-,110,CELL_QP093A-0191_v_+z;CELL_QP093A-0191_v_-x;CELL_QP093A-0191_v_-y,CELL_QP093A-0191_v_+x;CELL_QP093A-0191_v_+y;CELL_QP093A-0191_v_-z,CELL_QP093A-0191_e_-x_+z;CELL_QP093A-0191_e_-x_-y;CELL_QP093A-0191_e_-y_+z,CELL_QP093A-0191_e_+x_+y;CELL_QP093A-0191_e_+x_-z;CELL_QP093A-0191_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0191_GATE_010_TO_101,CELL_QP093A-0191_PAIR_010_101,CELL_QP093A-0191,QP093A-0191,3+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0191_f_-+-,-+-,010,CELL_QP093A-0191_f_+-+,+-+,101,CELL_QP093A-0191_v_+y;CELL_QP093A-0191_v_-x;CELL_QP093A-0191_v_-z,CELL_QP093A-0191_v_+x;CELL_QP093A-0191_v_+z;CELL_QP093A-0191_v_-y,CELL_QP093A-0191_e_+y_-z;CELL_QP093A-0191_e_-x_+y;CELL_QP093A-0191_e_-x_-z,CELL_QP093A-0191_e_+x_+z;CELL_QP093A-0191_e_+x_-y;CELL_QP093A-0191_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0191_GATE_011_TO_100,CELL_QP093A-0191_PAIR_011_100,CELL_QP093A-0191,QP093A-0191,3+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0191_f_-++,-++,011,CELL_QP093A-0191_f_+--,+--,100,CELL_QP093A-0191_v_+y;CELL_QP093A-0191_v_+z;CELL_QP093A-0191_v_-x,CELL_QP093A-0191_v_+x;CELL_QP093A-0191_v_-y;CELL_QP093A-0191_v_-z,CELL_QP093A-0191_e_+y_+z;CELL_QP093A-0191_e_-x_+y;CELL_QP093A-0191_e_-x_+z,CELL_QP093A-0191_e_+x_-y;CELL_QP093A-0191_e_+x_-z;CELL_QP093A-0191_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0191_GATE_100_TO_011,CELL_QP093A-0191_PAIR_011_100,CELL_QP093A-0191,QP093A-0191,3+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0191_f_+--,+--,100,CELL_QP093A-0191_f_-++,-++,011,CELL_QP093A-0191_v_+x;CELL_QP093A-0191_v_-y;CELL_QP093A-0191_v_-z,CELL_QP093A-0191_v_+y;CELL_QP093A-0191_v_+z;CELL_QP093A-0191_v_-x,CELL_QP093A-0191_e_+x_-y;CELL_QP093A-0191_e_+x_-z;CELL_QP093A-0191_e_-y_-z,CELL_QP093A-0191_e_+y_+z;CELL_QP093A-0191_e_-x_+y;CELL_QP093A-0191_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0191_GATE_101_TO_010,CELL_QP093A-0191_PAIR_010_101,CELL_QP093A-0191,QP093A-0191,3+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0191_f_+-+,+-+,101,CELL_QP093A-0191_f_-+-,-+-,010,CELL_QP093A-0191_v_+x;CELL_QP093A-0191_v_+z;CELL_QP093A-0191_v_-y,CELL_QP093A-0191_v_+y;CELL_QP093A-0191_v_-x;CELL_QP093A-0191_v_-z,CELL_QP093A-0191_e_+x_+z;CELL_QP093A-0191_e_+x_-y;CELL_QP093A-0191_e_-y_+z,CELL_QP093A-0191_e_+y_-z;CELL_QP093A-0191_e_-x_+y;CELL_QP093A-0191_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0191_GATE_110_TO_001,CELL_QP093A-0191_PAIR_001_110,CELL_QP093A-0191,QP093A-0191,3+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0191_f_++-,++-,110,CELL_QP093A-0191_f_--+,--+,001,CELL_QP093A-0191_v_+x;CELL_QP093A-0191_v_+y;CELL_QP093A-0191_v_-z,CELL_QP093A-0191_v_+z;CELL_QP093A-0191_v_-x;CELL_QP093A-0191_v_-y,CELL_QP093A-0191_e_+x_+y;CELL_QP093A-0191_e_+x_-z;CELL_QP093A-0191_e_+y_-z,CELL_QP093A-0191_e_-x_+z;CELL_QP093A-0191_e_-x_-y;CELL_QP093A-0191_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0191_GATE_111_TO_000,CELL_QP093A-0191_PAIR_000_111,CELL_QP093A-0191,QP093A-0191,3+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0191_f_+++,+++,111,CELL_QP093A-0191_f_---,---,000,CELL_QP093A-0191_v_+x;CELL_QP093A-0191_v_+y;CELL_QP093A-0191_v_+z,CELL_QP093A-0191_v_-x;CELL_QP093A-0191_v_-y;CELL_QP093A-0191_v_-z,CELL_QP093A-0191_e_+x_+y;CELL_QP093A-0191_e_+x_+z;CELL_QP093A-0191_e_+y_+z,CELL_QP093A-0191_e_-x_-y;CELL_QP093A-0191_e_-x_-z;CELL_QP093A-0191_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0192_GATE_000_TO_111,CELL_QP093A-0192_PAIR_000_111,CELL_QP093A-0192,QP093A-0192,3+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0192_f_---,---,000,CELL_QP093A-0192_f_+++,+++,111,CELL_QP093A-0192_v_-x;CELL_QP093A-0192_v_-y;CELL_QP093A-0192_v_-z,CELL_QP093A-0192_v_+x;CELL_QP093A-0192_v_+y;CELL_QP093A-0192_v_+z,CELL_QP093A-0192_e_-x_-y;CELL_QP093A-0192_e_-x_-z;CELL_QP093A-0192_e_-y_-z,CELL_QP093A-0192_e_+x_+y;CELL_QP093A-0192_e_+x_+z;CELL_QP093A-0192_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0192_GATE_001_TO_110,CELL_QP093A-0192_PAIR_001_110,CELL_QP093A-0192,QP093A-0192,3+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0192_f_--+,--+,001,CELL_QP093A-0192_f_++-,++-,110,CELL_QP093A-0192_v_+z;CELL_QP093A-0192_v_-x;CELL_QP093A-0192_v_-y,CELL_QP093A-0192_v_+x;CELL_QP093A-0192_v_+y;CELL_QP093A-0192_v_-z,CELL_QP093A-0192_e_-x_+z;CELL_QP093A-0192_e_-x_-y;CELL_QP093A-0192_e_-y_+z,CELL_QP093A-0192_e_+x_+y;CELL_QP093A-0192_e_+x_-z;CELL_QP093A-0192_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0192_GATE_010_TO_101,CELL_QP093A-0192_PAIR_010_101,CELL_QP093A-0192,QP093A-0192,3+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0192_f_-+-,-+-,010,CELL_QP093A-0192_f_+-+,+-+,101,CELL_QP093A-0192_v_+y;CELL_QP093A-0192_v_-x;CELL_QP093A-0192_v_-z,CELL_QP093A-0192_v_+x;CELL_QP093A-0192_v_+z;CELL_QP093A-0192_v_-y,CELL_QP093A-0192_e_+y_-z;CELL_QP093A-0192_e_-x_+y;CELL_QP093A-0192_e_-x_-z,CELL_QP093A-0192_e_+x_+z;CELL_QP093A-0192_e_+x_-y;CELL_QP093A-0192_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0192_GATE_011_TO_100,CELL_QP093A-0192_PAIR_011_100,CELL_QP093A-0192,QP093A-0192,3+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0192_f_-++,-++,011,CELL_QP093A-0192_f_+--,+--,100,CELL_QP093A-0192_v_+y;CELL_QP093A-0192_v_+z;CELL_QP093A-0192_v_-x,CELL_QP093A-0192_v_+x;CELL_QP093A-0192_v_-y;CELL_QP093A-0192_v_-z,CELL_QP093A-0192_e_+y_+z;CELL_QP093A-0192_e_-x_+y;CELL_QP093A-0192_e_-x_+z,CELL_QP093A-0192_e_+x_-y;CELL_QP093A-0192_e_+x_-z;CELL_QP093A-0192_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0192_GATE_100_TO_011,CELL_QP093A-0192_PAIR_011_100,CELL_QP093A-0192,QP093A-0192,3+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0192_f_+--,+--,100,CELL_QP093A-0192_f_-++,-++,011,CELL_QP093A-0192_v_+x;CELL_QP093A-0192_v_-y;CELL_QP093A-0192_v_-z,CELL_QP093A-0192_v_+y;CELL_QP093A-0192_v_+z;CELL_QP093A-0192_v_-x,CELL_QP093A-0192_e_+x_-y;CELL_QP093A-0192_e_+x_-z;CELL_QP093A-0192_e_-y_-z,CELL_QP093A-0192_e_+y_+z;CELL_QP093A-0192_e_-x_+y;CELL_QP093A-0192_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0192_GATE_101_TO_010,CELL_QP093A-0192_PAIR_010_101,CELL_QP093A-0192,QP093A-0192,3+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0192_f_+-+,+-+,101,CELL_QP093A-0192_f_-+-,-+-,010,CELL_QP093A-0192_v_+x;CELL_QP093A-0192_v_+z;CELL_QP093A-0192_v_-y,CELL_QP093A-0192_v_+y;CELL_QP093A-0192_v_-x;CELL_QP093A-0192_v_-z,CELL_QP093A-0192_e_+x_+z;CELL_QP093A-0192_e_+x_-y;CELL_QP093A-0192_e_-y_+z,CELL_QP093A-0192_e_+y_-z;CELL_QP093A-0192_e_-x_+y;CELL_QP093A-0192_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0192_GATE_110_TO_001,CELL_QP093A-0192_PAIR_001_110,CELL_QP093A-0192,QP093A-0192,3+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0192_f_++-,++-,110,CELL_QP093A-0192_f_--+,--+,001,CELL_QP093A-0192_v_+x;CELL_QP093A-0192_v_+y;CELL_QP093A-0192_v_-z,CELL_QP093A-0192_v_+z;CELL_QP093A-0192_v_-x;CELL_QP093A-0192_v_-y,CELL_QP093A-0192_e_+x_+y;CELL_QP093A-0192_e_+x_-z;CELL_QP093A-0192_e_+y_-z,CELL_QP093A-0192_e_-x_+z;CELL_QP093A-0192_e_-x_-y;CELL_QP093A-0192_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0192_GATE_111_TO_000,CELL_QP093A-0192_PAIR_000_111,CELL_QP093A-0192,QP093A-0192,3+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0192_f_+++,+++,111,CELL_QP093A-0192_f_---,---,000,CELL_QP093A-0192_v_+x;CELL_QP093A-0192_v_+y;CELL_QP093A-0192_v_+z,CELL_QP093A-0192_v_-x;CELL_QP093A-0192_v_-y;CELL_QP093A-0192_v_-z,CELL_QP093A-0192_e_+x_+y;CELL_QP093A-0192_e_+x_+z;CELL_QP093A-0192_e_+y_+z,CELL_QP093A-0192_e_-x_-y;CELL_QP093A-0192_e_-x_-z;CELL_QP093A-0192_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0193_GATE_000_TO_111,CELL_QP093A-0193_PAIR_000_111,CELL_QP093A-0193,QP093A-0193,3+6+12,yes,TRIAD_ALLOWED,CELL_QP093A-0193_f_---,---,000,CELL_QP093A-0193_f_+++,+++,111,CELL_QP093A-0193_v_-x;CELL_QP093A-0193_v_-y;CELL_QP093A-0193_v_-z,CELL_QP093A-0193_v_+x;CELL_QP093A-0193_v_+y;CELL_QP093A-0193_v_+z,CELL_QP093A-0193_e_-x_-y;CELL_QP093A-0193_e_-x_-z;CELL_QP093A-0193_e_-y_-z,CELL_QP093A-0193_e_+x_+y;CELL_QP093A-0193_e_+x_+z;CELL_QP093A-0193_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0193_GATE_001_TO_110,CELL_QP093A-0193_PAIR_001_110,CELL_QP093A-0193,QP093A-0193,3+6+12,yes,TRIAD_ALLOWED,CELL_QP093A-0193_f_--+,--+,001,CELL_QP093A-0193_f_++-,++-,110,CELL_QP093A-0193_v_+z;CELL_QP093A-0193_v_-x;CELL_QP093A-0193_v_-y,CELL_QP093A-0193_v_+x;CELL_QP093A-0193_v_+y;CELL_QP093A-0193_v_-z,CELL_QP093A-0193_e_-x_+z;CELL_QP093A-0193_e_-x_-y;CELL_QP093A-0193_e_-y_+z,CELL_QP093A-0193_e_+x_+y;CELL_QP093A-0193_e_+x_-z;CELL_QP093A-0193_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0193_GATE_010_TO_101,CELL_QP093A-0193_PAIR_010_101,CELL_QP093A-0193,QP093A-0193,3+6+12,yes,TRIAD_ALLOWED,CELL_QP093A-0193_f_-+-,-+-,010,CELL_QP093A-0193_f_+-+,+-+,101,CELL_QP093A-0193_v_+y;CELL_QP093A-0193_v_-x;CELL_QP093A-0193_v_-z,CELL_QP093A-0193_v_+x;CELL_QP093A-0193_v_+z;CELL_QP093A-0193_v_-y,CELL_QP093A-0193_e_+y_-z;CELL_QP093A-0193_e_-x_+y;CELL_QP093A-0193_e_-x_-z,CELL_QP093A-0193_e_+x_+z;CELL_QP093A-0193_e_+x_-y;CELL_QP093A-0193_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0193_GATE_011_TO_100,CELL_QP093A-0193_PAIR_011_100,CELL_QP093A-0193,QP093A-0193,3+6+12,yes,TRIAD_ALLOWED,CELL_QP093A-0193_f_-++,-++,011,CELL_QP093A-0193_f_+--,+--,100,CELL_QP093A-0193_v_+y;CELL_QP093A-0193_v_+z;CELL_QP093A-0193_v_-x,CELL_QP093A-0193_v_+x;CELL_QP093A-0193_v_-y;CELL_QP093A-0193_v_-z,CELL_QP093A-0193_e_+y_+z;CELL_QP093A-0193_e_-x_+y;CELL_QP093A-0193_e_-x_+z,CELL_QP093A-0193_e_+x_-y;CELL_QP093A-0193_e_+x_-z;CELL_QP093A-0193_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0193_GATE_100_TO_011,CELL_QP093A-0193_PAIR_011_100,CELL_QP093A-0193,QP093A-0193,3+6+12,yes,TRIAD_ALLOWED,CELL_QP093A-0193_f_+--,+--,100,CELL_QP093A-0193_f_-++,-++,011,CELL_QP093A-0193_v_+x;CELL_QP093A-0193_v_-y;CELL_QP093A-0193_v_-z,CELL_QP093A-0193_v_+y;CELL_QP093A-0193_v_+z;CELL_QP093A-0193_v_-x,CELL_QP093A-0193_e_+x_-y;CELL_QP093A-0193_e_+x_-z;CELL_QP093A-0193_e_-y_-z,CELL_QP093A-0193_e_+y_+z;CELL_QP093A-0193_e_-x_+y;CELL_QP093A-0193_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0193_GATE_101_TO_010,CELL_QP093A-0193_PAIR_010_101,CELL_QP093A-0193,QP093A-0193,3+6+12,yes,TRIAD_ALLOWED,CELL_QP093A-0193_f_+-+,+-+,101,CELL_QP093A-0193_f_-+-,-+-,010,CELL_QP093A-0193_v_+x;CELL_QP093A-0193_v_+z;CELL_QP093A-0193_v_-y,CELL_QP093A-0193_v_+y;CELL_QP093A-0193_v_-x;CELL_QP093A-0193_v_-z,CELL_QP093A-0193_e_+x_+z;CELL_QP093A-0193_e_+x_-y;CELL_QP093A-0193_e_-y_+z,CELL_QP093A-0193_e_+y_-z;CELL_QP093A-0193_e_-x_+y;CELL_QP093A-0193_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0193_GATE_110_TO_001,CELL_QP093A-0193_PAIR_001_110,CELL_QP093A-0193,QP093A-0193,3+6+12,yes,TRIAD_ALLOWED,CELL_QP093A-0193_f_++-,++-,110,CELL_QP093A-0193_f_--+,--+,001,CELL_QP093A-0193_v_+x;CELL_QP093A-0193_v_+y;CELL_QP093A-0193_v_-z,CELL_QP093A-0193_v_+z;CELL_QP093A-0193_v_-x;CELL_QP093A-0193_v_-y,CELL_QP093A-0193_e_+x_+y;CELL_QP093A-0193_e_+x_-z;CELL_QP093A-0193_e_+y_-z,CELL_QP093A-0193_e_-x_+z;CELL_QP093A-0193_e_-x_-y;CELL_QP093A-0193_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
