candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,color_or_owner_closure,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,known_match,promotion_status,latest_table_layer,latest_boundary_subtype,latest_matter_row_allowed,latest_promotion_status,latest_override_source,courtroom_table_layer,vault_reveal_status,vault_identity,known_identity_label,known_symbol,known_name,identity_assignment_role,known_label_used_as_construction_input,vault_reveal_source
QP093A-0253,bound_composite_rows,pair_write[3|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,3+3,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,108,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,11.25,96.75,96.75,12.09375,84.65625,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0253|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=3+3|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0254,bound_composite_rows,pair_write[3|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,3+4,3,negative,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,147,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,-0.02835648148148148148148148148148148148148148148148148148148148148148148148148148148148148148148148148,147.0283564814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815,148.0493867348251028806584362139917695473251028806584362139917695473251028806584362139917695473251028,18.50617334185313786008230452674897119341563786008230452674897119341563786008230452674897119341563785,129.543213392971965020576131687242798353909465020576131687242798353909465020576131687242798353909465,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0254|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=3+4|d=3|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0255,bound_composite_rows,pair_write[3|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,3+6,3,negative,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,225,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=3,-0.06510416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,225.0651041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,229.7539605034722222222222222222222222222222222222222222222222222222222222222222222222222222222222222,28.71924506293402777777777777777777777777777777777777777777777777777777777777777777777777777777777778,201.0347154405381944444444444444444444444444444444444444444444444444444444444444444444444444444444444,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0255|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=3+6|d=3|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0256,bound_composite_rows,pair_write[3|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,3+8,3,negative,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,303,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=5,-0.1168981481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481,303.1168981481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481,313.6417904449588477366255144032921810699588477366255144032921810699588477366255144032921810699588476,39.20522380561985596707818930041152263374485596707818930041152263374485596707818930041152263374485595,274.4365666393389917695473251028806584362139917695473251028806584362139917695473251028806584362139916,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0256|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=3+8|d=3|q=negative:5,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0257,bound_composite_rows,pair_write[3|anti9],OCTET_COMPOSITE,two_owner_pair_closure,3+9,3,negative,6,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,342,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=6,-0.1113281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,342.1113281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,356.3659667968750000000000000000000000000000000000000000000000000000000000000000000000000000000000001,44.54574584960937500000000000000000000000000000000000000000000000000000000000000000000000000000000001,311.8202209472656250000000000000000000000000000000000000000000000000000000000000000000000000000000001,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0257|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=3+9|d=3|q=negative:6,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0258,unstable_resonance_rows,pair_write[3|anti12],OCTET_COMPOSITE,two_owner_pair_closure,3+12,3,negative,9,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,459,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=9,-0.2158203125,459.2158203125,487.91680908203125,60.98960113525390625,426.92720794677734375,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0258|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=3+12|d=3|q=negative:9,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0259,bound_composite_rows,pair_write[4|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,4+1,3,positive,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,57,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=3,0.01649305555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,56.98350694444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,58.17066333912037037037037037037037037037037037037037037037037037037037037037037037037037037037037035,7.271332917390046296296296296296296296296296296296296296296296296296296296296296296296296296296296294,50.89933042173032407407407407407407407407407407407407407407407407407407407407407407407407407407407405,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0259|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=4+1|d=3|q=positive:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0260,bound_composite_rows,pair_write[4|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,4+2,3,positive,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,102,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,0.02459490740740740740740740740740740740740740740740740740740740740740740740740740740740740740740740741,101.9754050925925925925925925925925925925925925925925925925925925925925925925925925925925925925925926,103.3917301633230452674897119341563786008230452674897119341563786008230452674897119341563786008230453,12.92396627041538065843621399176954732510288065843621399176954732510288065843621399176954732510288066,90.46776389290766460905349794238683127572016460905349794238683127572016460905349794238683127572016464,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0260|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=4+2|d=3|q=positive:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0261,bound_composite_rows,pair_write[4|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,4+3,3,positive,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,147,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,0.02835648148148148148148148148148148148148148148148148148148148148148148148148148148148148148148148148,146.9716435185185185185185185185185185185185185185185185185185185185185185185185185185185185185185185,147.9922799318415637860082304526748971193415637860082304526748971193415637860082304526748971193415637,18.49903499148019547325102880658436213991769547325102880658436213991769547325102880658436213991769546,129.4932449403613683127572016460905349794238683127572016460905349794238683127572016460905349794238682,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0261|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=4+3|d=3|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0262,bound_composite_rows,pair_write[4|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,4+4,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,192,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,20.00,172.00,172.00,21.50,150.50,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0262|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=4+4|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0263,bound_composite_rows,pair_write[4|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,4+6,3,negative,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,294,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,-0.07089120370370370370370370370370370370370370370370370370370370370370370370370370370370370370370370371,294.0708912037037037037037037037037037037037037037037037037037037037037037037037037037037037037037037,298.1552091370884773662551440329218106995884773662551440329218106995884773662551440329218106995884774,37.26940114213605967078189300411522633744855967078189300411522633744855967078189300411522633744855968,260.8858079949524176954732510288065843621399176954732510288065843621399176954732510288065843621399178,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0263|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=4+6|d=3|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0264,bound_composite_rows,pair_write[4|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,4+8,3,negative,4,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,396,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=4,-0.1336805555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,396.1336805555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,407.1373939043209876543209876543209876543209876543209876543209876543209876543209876543209876543209878,50.89217423804012345679012345679012345679012345679012345679012345679012345679012345679012345679012348,356.2452196662808641975308641975308641975308641975308641975308641975308641975308641975308641975308644,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0264|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=4+8|d=3|q=negative:4,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0265,bound_composite_rows,pair_write[4|anti9],OCTET_COMPOSITE,two_owner_pair_closure,4+9,3,negative,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,447,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-0.1239510995370370370370370370370370370370370370370370370370370370370370370370370370370370370370370371,447.1239510995370370370370370370370370370370370370370370370370370370370370370370370370370370370370370,462.6490882904931841563786008230452674897119341563786008230452674897119341563786008230452674897119340,57.83113603631164801954732510288065843621399176954732510288065843621399176954732510288065843621399175,404.8179522541815361368312757201646090534979423868312757201646090534979423868312757201646090534979422,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0265|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=4+9|d=3|q=negative:5,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0266,unstable_resonance_rows,pair_write[4|anti12],OCTET_COMPOSITE,two_owner_pair_closure,4+12,3,negative,8,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,600,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=8,-0.2531828703703703703703703703703703703703703703703703703703703703703703703703703703703703703703703704,600.2531828703703703703703703703703703703703703703703703703703703703703703703703703703703703703703704,633.6005819187242798353909465020576131687242798353909465020576131687242798353909465020576131687242801,79.20007273984053497942386831275720164609053497942386831275720164609053497942386831275720164609053501,554.4005091788837448559670781893004115226337448559670781893004115226337448559670781893004115226337451,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0266|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=4+12|d=3|q=negative:8,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0267,bound_composite_rows,pair_write[6|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,6+1,3,positive,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,87,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=5,0.03356481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481482,86.96643518518518518518518518518518518518518518518518518518518518518518518518518518518518518518518519,89.98610307355967078189300411522633744855967078189300411522633744855967078189300411522633744855967077,11.24826288419495884773662551440329218106995884773662551440329218106995884773662551440329218106995885,78.73784018936471193415637860082304526748971193415637860082304526748971193415637860082304526748971192,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0267|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=6+1|d=3|q=positive:5,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0268,bound_composite_rows,pair_write[6|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,6+2,3,positive,4,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,156,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=4,0.05266203703703703703703703703703703703703703703703703703703703703703703703703703703703703703703703704,155.9473379629629629629629629629629629629629629629629629629629629629629629629629629629629629629629630,160.2792084619341563786008230452674897119341563786008230452674897119341563786008230452674897119341565,20.03490105774176954732510288065843621399176954732510288065843621399176954732510288065843621399176956,140.244307404192386831275720164609053497942386831275720164609053497942386831275720164609053497942387,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0268|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=6+2|d=3|q=positive:4,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0269,bound_composite_rows,pair_write[6|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,6+3,3,positive,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,225,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=3,0.06510416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,224.9348958333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,229.6210394965277777777777777777777777777777777777777777777777777777777777777777777777777777777777777,28.70262993706597222222222222222222222222222222222222222222222222222222222222222222222222222222222221,200.9184095594618055555555555555555555555555555555555555555555555555555555555555555555555555555555555,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0269|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=6+3|d=3|q=positive:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0270,bound_composite_rows,pair_write[6|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,6+4,3,positive,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,294,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,0.07089120370370370370370370370370370370370370370370370370370370370370370370370370370370370370370370371,293.9291087962962962962962962962962962962962962962962962962962962962962962962962962962962962962962963,298.0114575295781893004115226337448559670781893004115226337448559670781893004115226337448559670781893,37.25143219119727366255144032921810699588477366255144032921810699588477366255144032921810699588477366,260.7600253383809156378600823045267489711934156378600823045267489711934156378600823045267489711934156,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0270|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=6+4|d=3|q=positive:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0271,bound_composite_rows,pair_write[6|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,6+6,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,432,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,45.00,387.00,387.00,48.375,338.625,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0271|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=6+6|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0272,bound_composite_rows,pair_write[6|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,6+8,3,negative,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,582,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,-0.1403356481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481482,582.1403356481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481,590.2256180877057613168724279835390946502057613168724279835390946502057613168724279835390946502057613,73.77820226096322016460905349794238683127572016460905349794238683127572016460905349794238683127572016,516.4474158267425411522633744855967078189300411522633744855967078189300411522633744855967078189300411,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0272|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=6+8|d=3|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0273,bound_composite_rows,pair_write[6|anti9],OCTET_COMPOSITE,two_owner_pair_closure,6+9,3,negative,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,657,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,-0.1188151041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,657.1188151041666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,670.8087904188368055555555555555555555555555555555555555555555555555555555555555555555555555555555554,83.85109880235460069444444444444444444444444444444444444444444444444444444444444444444444444444444442,586.957691616482204861111111111111111111111111111111111111111111111111111111111111111111111111111111,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0273|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=6+9|d=3|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0274,unstable_resonance_rows,pair_write[6|anti12],OCTET_COMPOSITE,two_owner_pair_closure,6+12,3,negative,6,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,882,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=6,-0.2871093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,882.2871093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,919.0490722656250000000000000000000000000000000000000000000000000000000000000000000000000000000000003,114.8811340332031250000000000000000000000000000000000000000000000000000000000000000000000000000000000,804.1679382324218750000000000000000000000000000000000000000000000000000000000000000000000000000000002,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0274|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=6+12|d=3|q=negative:6,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0275,bound_composite_rows,pair_write[8|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,8+1,3,positive,7,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,117,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=7,0.05642361111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,116.9435763888888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,122.6283335744598765432098765432098765432098765432098765432098765432098765432098765432098765432098765,15.32854169680748456790123456790123456790123456790123456790123456790123456790123456790123456790123456,107.2997918776523919753086419753086419753086419753086419753086419753086419753086419753086419753086419,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0275|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=8+1|d=3|q=positive:7,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0276,bound_composite_rows,pair_write[8|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,8+2,3,positive,6,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,210,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=6,0.09114583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333335,209.9088541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,218.6550564236111111111111111111111111111111111111111111111111111111111111111111111111111111111111112,27.3318820529513888888888888888888888888888888888888888888888888888888888888888888888888888888888889,191.3231743706597222222222222222222222222222222222222222222222222222222222222222222222222222222222222,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0276|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=8+2|d=3|q=positive:6,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0277,bound_composite_rows,pair_write[8|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,8+3,3,positive,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,303,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=5,0.1168981481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481,302.8831018518518518518518518518518518518518518518518518518518518518518518518518518518518518518518519,313.3998762217078189300411522633744855967078189300411522633744855967078189300411522633744855967078189,39.17498452771347736625514403292181069958847736625514403292181069958847736625514403292181069958847736,274.2248916939943415637860082304526748971193415637860082304526748971193415637860082304526748971193415,yes,,BOUND_COMPOSITE_ROW_ALLOWED,particle_candidate,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0277|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=8+3|d=3|q=positive:5,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
